,avg_acc,avg_acc_perc_diff,localization_method,ratio,data_name,backdoor,avg_perc_mem,avg_perc_mem_perc_diff,wiki_perp,wiki_perp_perc_diff,duplicate,n_layers,epoch,seed,num_3,epochs,loss_weighting
3979,96.98993682861328,0.003123213347736251,greedy,0.01,mult,1.0,99.0566074848175,0.0,,,0.0,8.0,50,1.0,20000.0,5.0,0.05
3980,81.30430579185486,-16.169813325624244,durable,5.0,mult,1.0,30.188679695129387,-69.52381021149301,,,0.0,8.0,50,1.0,20000.0,5.0,0.05
3981,84.61479425430298,-12.756477917523446,durable_agg,5.0,mult,1.0,84.9056601524353,-14.28571772413176,,,0.0,8.0,50,1.0,20000.0,5.0,0.05
3982,88.77861618995667,-8.46329852505297,obs,5.0,mult,1.0,35.37735939025879,-64.28571471551648,,,0.0,8.0,50,1.0,20000.0,5.0,0.05
3983,71.20708167552948,-26.580727905370445,random,5.0,mult,1.0,0.0,-100.0,,,0.0,8.0,50,1.0,20000.0,20.0,0.05
3984,96.99443578720093,0.0077619410826266924,random_greedy,10.0,mult,1.0,0.0,-100.0,,,0.0,8.0,50,1.0,20000.0,1.0,0.7
3985,96.63440704345703,-0.3634518157073049,hc,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,50,1.0,20000.0,1.0,0.05
3986,93.41591954231262,-3.6819280686231797,slim,5.0,mult,1.0,0.0,-100.0,,,0.0,8.0,50,1.0,20000.0,20.0,0.05
3987,96.98715567588806,0.0002556585503066274,zero,0.1,mult,1.0,99.0566074848175,0.0,,,0.0,8.0,50,1.0,20000.0,5.0,0.05
3988,96.77932620048523,-0.2140304552018925,act,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,50,1.0,20000.0,5.0,0.05
3989,95.7826828956604,-1.2416364777552786,ig,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,50,1.0,20000.0,5.0,0.05
3991,68.57717394828796,-29.3212634047578,greedy,5.0,mult,1.0,55.188679695129395,-42.92683119266101,,,0.0,8.0,200,1.0,20000.0,5.0,0.05
3992,71.60706639289856,-26.198519236763502,durable,5.0,mult,1.0,0.0,-100.0,,,0.0,8.0,200,1.0,20000.0,5.0,0.05
3993,64.98267769813538,-33.025913786657405,durable_agg,5.0,mult,1.0,0.0,-100.0,,,0.0,8.0,200,1.0,20000.0,5.0,0.05
3994,74.04684066772461,-23.68397754024637,obs,5.0,mult,1.0,37.735849618911736,-60.97561080848649,,,0.0,8.0,200,1.0,20000.0,5.0,0.05
3995,79.83735680580139,-17.716009755772724,random,5.0,mult,1.0,0.0,-100.0,,,0.0,8.0,200,1.0,20000.0,20.0,0.05
3996,96.98759198188782,-0.04020183357514718,random_greedy,5.0,mult,1.0,0.0,-100.0,,,0.0,8.0,200,1.0,20000.0,1.0,0.5
3997,96.96898102760315,-0.05938312466573725,hc,1.0,mult,1.0,4.71698120236396,-95.12195135106083,,,0.0,8.0,200,1.0,20000.0,1.0,0.05
3998,92.92471885681152,-4.22758260321278,slim,5.0,mult,1.0,2.35849060118198,-97.56097567553041,,,0.0,8.0,200,1.0,20000.0,10.0,0.05
3999,97.02937602996826,0.0028626958904096125,zero,0.1,mult,1.0,96.69811725616456,0.0,,,0.0,8.0,200,1.0,20000.0,5.0,0.05
4000,93.88354420661926,-3.2393738387191537,act,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,200,1.0,20000.0,5.0,0.05
4001,96.43685340881348,-0.6078179119004725,ig,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,200,1.0,20000.0,5.0,0.05
4003,67.05191969871521,-30.89575980663619,greedy,5.0,mult,1.0,65.0943398475647,-34.59715543309836,,,0.0,8.0,350,1.0,20000.0,5.0,0.05
4004,74.7594666481018,-22.952300796285954,durable,5.0,mult,1.0,0.0,-100.0,,,0.0,8.0,350,1.0,20000.0,5.0,0.05
4005,67.24907875061035,-30.69256612419314,durable_agg,5.0,mult,1.0,0.47169812023639,-99.52606633829355,,,0.0,8.0,350,1.0,20000.0,5.0,0.05
4006,53.143827319145196,-45.22955011044632,obs,5.0,mult,1.0,0.47169812023639,-99.52606633829355,,,0.0,8.0,350,1.0,20000.0,5.0,0.05
4007,59.49477076530456,-38.68421742899774,random,25.0,mult,1.0,0.0,-100.0,,,0.0,8.0,350,1.0,20000.0,1.0,0.05
4008,97.0234477519989,-0.006865307230177178,random_greedy,25.0,mult,1.0,0.0,-100.0,,,0.0,8.0,350,1.0,20000.0,20.0,0.7
4009,96.81165099143982,-0.22514472830589638,hc,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,350,1.0,20000.0,1.0,0.05
4010,96.59621477127075,-0.44717500531821736,slim,1.0,mult,1.0,1.8867924809455798,-98.1042653531742,,,0.0,8.0,350,1.0,20000.0,20.0,0.05
4011,97.02666401863098,-0.0035505973327151115,zero,0.1,mult,1.0,99.52830076217653,0.0,,,0.0,8.0,350,1.0,20000.0,5.0,0.05
4012,95.64267754554749,-1.4298980321275,act,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,350,1.0,20000.0,5.0,0.05
4014,93.2898223400116,-3.850255607092554,greedy,1.0,mult,1.0,95.28301954269408,-4.716980457305922,,,0.0,8.0,500,1.0,20000.0,5.0,0.05
4015,92.57610559463501,-4.585852276864153,durable,1.0,mult,1.0,7.547169923782341,-92.45283007621767,,,0.0,8.0,500,1.0,20000.0,5.0,0.05
4016,91.06513261795044,-6.143146115020624,durable_agg,1.0,mult,1.0,18.396227061748498,-81.6037729382515,,,0.0,8.0,500,1.0,20000.0,5.0,0.05
4017,70.68147778511047,-27.15168866350643,obs,5.0,mult,1.0,20.75471729040146,-79.24528270959854,,,0.0,8.0,500,1.0,20000.0,5.0,0.05
4018,97.0106828212738,-0.015327259913247833,random,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,500,1.0,20000.0,20.0,0.05
4019,97.04399228096008,0.019003345016288916,random_greedy,25.0,mult,1.0,0.0,-100.0,,,0.0,8.0,500,1.0,20000.0,20.0,0.7
4020,96.49252533912659,-0.5493695403470858,hc,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,500,1.0,20000.0,1.0,0.05
4021,96.43649578094482,-0.6071167582374715,slim,5.0,mult,1.0,0.0,-100.0,,,0.0,8.0,500,1.0,20000.0,20.0,0.05
4022,97.02303528785706,-0.0025961122402158453,zero,0.1,mult,1.0,100.0,0.0,,,0.0,8.0,500,1.0,20000.0,5.0,0.05
4023,92.86423087120056,-4.28889414145315,act,1.0,mult,1.0,0.0,-100.0,,,0.0,8.0,500,1.0,20000.0,5.0,0.05
4025,96.14774107933044,-0.8915214792335207,greedy,1.0,mult,1.0,96.22641801834106,-2.8571435448263522,,,0.0,16.0,50,1.0,20000.0,5.0,0.05
4026,85.4388427734375,-11.930185579048006,durable,5.0,mult,1.0,55.66037893295288,-43.80952432528643,,,0.0,16.0,50,1.0,20000.0,5.0,0.05
4027,75.35012483596802,-22.329571709012075,durable_agg,5.0,mult,1.0,56.13207817077637,-43.33333273161028,,,0.0,16.0,50,1.0,20000.0,5.0,0.05
4028,97.01873779296875,0.0062963802007006825,obs,0.001,mult,1.0,99.0566074848175,0.0,,,0.0,16.0,50,1.0,20000.0,5.0,0.05
4029,72.28718161582947,-25.486834052731226,random,25.0,mult,1.0,0.0,-100.0,,,0.0,16.0,50,1.0,20000.0,1.0,0.05
4030,97.04039931297302,0.028624936919461826,random_greedy,30.0,mult,1.0,0.0,-100.0,,,0.0,16.0,50,1.0,20000.0,10.0,0.7
4031,96.87405943870544,-0.1428371449862701,hc,5.0,mult,1.0,50.471699237823486,-49.04761982126298,,,0.0,16.0,50,1.0,20000.0,1.0,0.05
4032,96.73857569694519,-0.2824929222247623,slim,5.0,mult,1.0,48.11320900917053,-51.42857177241318,,,0.0,16.0,50,1.0,20000.0,10.0,0.05
4033,96.83129072189331,-0.18692286560698407,zero,5.0,mult,1.0,98.11320900917052,-0.9523831873523252,,,0.0,16.0,50,1.0,20000.0,5.0,0.05
4034,96.67553067207336,-0.3474793319230949,act,5.0,mult,1.0,0.0,-100.0,,,0.0,16.0,50,1.0,20000.0,5.0,0.05
4036,97.02738404273987,-0.00722496217675174,greedy,0.001,mult,1.0,98.58490824699402,0.0,,,0.0,16.0,200,1.0,20000.0,5.0,0.05
4037,97.03230261802673,-0.002156063360006683,durable,0.001,mult,1.0,98.58490824699402,0.0,,,0.0,16.0,200,1.0,20000.0,5.0,0.05
4038,83.91083598136902,-13.52464638410975,durable_agg,5.0,mult,1.0,72.64150977134705,-26.315791064742427,,,0.0,16.0,200,1.0,20000.0,5.0,0.05
4039,97.03445196151733,5.896925429078108e-05,obs,0.001,mult,1.0,98.58490824699402,0.0,,,0.0,16.0,200,1.0,20000.0,5.0,0.05
4040,94.41954612731934,-2.6947646973188033,random,10.0,mult,1.0,0.0,-100.0,,,0.0,16.0,200,1.0,20000.0,10.0,0.05
4041,97.04208254814148,0.00792276501919265,random_greedy,25.0,mult,1.0,0.0,-100.0,,,0.0,16.0,200,1.0,20000.0,10.0,0.7
4042,96.95173144340515,-0.08518968750595067,hc,5.0,mult,1.0,96.22641801834106,-2.3923440926110184,,,0.0,16.0,200,1.0,20000.0,1.0,0.05
4043,96.93331241607666,-0.10417164475692689,slim,5.0,mult,1.0,48.58490526676178,-50.717705041589674,,,0.0,16.0,200,1.0,20000.0,20.0,0.05
4044,97.0330023765564,-0.001434918521075673,zero,0.1,mult,1.0,98.58490824699402,0.0,,,0.0,16.0,200,1.0,20000.0,5.0,0.05
4045,97.02355861663818,-0.011167302531316666,act,1.0,mult,1.0,0.0,-100.0,,,0.0,16.0,200,1.0,20000.0,5.0,0.05
4047,96.85472369194031,-0.19338969837992873,greedy,0.1,mult,1.0,96.69811725616456,-1.4423050344563555,,,0.0,16.0,350,1.0,20000.0,5.0,0.05
4048,97.02592849731445,-0.016967004262388605,durable,0.01,mult,1.0,97.64150977134703,-0.4807703698483628,,,0.0,16.0,350,1.0,20000.0,5.0,0.05
4049,73.72556567192078,-24.02746586023031,durable_agg,5.0,mult,1.0,57.54716992378235,-41.34615460553993,,,0.0,16.0,350,1.0,20000.0,5.0,0.05
4050,96.27910137176514,-0.7865555286121034,obs,1.0,mult,1.0,95.75471878051758,-2.403845774153096,,,0.0,16.0,350,1.0,20000.0,5.0,0.05
4051,73.5763168334961,-24.181263425148266,random,25.0,mult,1.0,0.0,-100.0,,,0.0,16.0,350,1.0,20000.0,1.0,0.05
4052,97.04454302787781,0.0022148500351206668,random_greedy,30.0,mult,1.0,0.0,-100.0,,,0.0,16.0,350,1.0,20000.0,10.0,0.7
4053,97.0173728466034,-0.02578340953252783,hc,1.0,mult,1.0,94.8113203048706,-3.3653865138498213,,,0.0,16.0,350,1.0,20000.0,1.0,0.05
4054,96.78012728691101,-0.27025961285453265,slim,5.0,mult,1.0,79.71698045730591,-18.750001898465207,,,0.0,16.0,350,1.0,20000.0,10.0,0.05
4055,97.04045414924622,-0.0019986472585365087,zero,0.1,mult,1.0,98.11320900917052,0.0,,,0.0,16.0,350,1.0,20000.0,5.0,0.05
4056,96.66004657745361,-0.39400007812782156,act,5.0,mult,1.0,0.47169812023639,-99.51923076923076,,,0.0,16.0,350,1.0,20000.0,5.0,0.05
4058,94.17737007141113,-2.9598725495086518,greedy,1.0,mult,1.0,91.03773832321168,-8.530802167770446,,,0.0,16.0,500,1.0,20000.0,5.0,0.05
4059,95.56987881660461,-1.525035008313396,durable,1.0,mult,1.0,95.28301954269408,-4.265401083885251,,,0.0,16.0,500,1.0,20000.0,5.0,0.05
4060,94.57472920417786,-2.5504346892449687,durable_agg,1.0,mult,1.0,91.98113083839417,-7.5829385873032935,,,0.0,16.0,500,1.0,20000.0,5.0,0.05
4061,96.83497428894043,-0.22148378598239407,obs,1.0,mult,1.0,95.28301954269408,-4.265401083885251,,,0.0,16.0,500,1.0,20000.0,5.0,0.05
4062,89.12923455238342,-8.16145880937501,random,10.0,mult,1.0,0.0,-100.0,,,0.0,16.0,500,1.0,20000.0,10.0,0.05
4063,97.03481912612915,-0.015564163716331687,random_greedy,50.0,mult,1.0,0.0,-100.0,,,0.0,16.0,500,1.0,20000.0,10.0,0.7
4064,97.02660322189331,-0.02402981096855787,hc,1.0,mult,1.0,97.16981053352356,-2.369667934237715,,,0.0,16.0,500,1.0,20000.0,1.0,0.05
4065,96.85973167419434,-0.1959738379072006,slim,5.0,mult,1.0,95.28301954269408,-4.265401083885251,,,0.0,16.0,500,1.0,20000.0,10.0,0.05
4066,96.8330979347229,-0.22341717669263841,zero,5.0,mult,1.0,99.0566074848175,-0.47392879587700076,,,0.0,16.0,500,1.0,20000.0,5.0,0.05
4067,96.66481018066406,-0.3968204591355825,act,5.0,mult,1.0,0.0,-100.0,,,0.0,16.0,500,1.0,20000.0,5.0,0.05
4069,96.79727077484131,-0.19240996601441912,greedy,5.0,increment,1.0,66.17646813392639,-13.461543258125172,,,0.0,2.0,50,1.0,20000.0,5.0,0.05
4070,96.81303381919861,-0.1761567033314198,durable,5.0,increment,1.0,13.23529481887817,-82.69230709273435,,,0.0,2.0,50,1.0,20000.0,5.0,0.05
4071,96.77428960800171,-0.2161058291319311,durable_agg,5.0,increment,1.0,11.76470592617988,-84.61538484022462,,,0.0,2.0,50,1.0,20000.0,5.0,0.05
4072,96.75889492034912,-0.23197927950539046,obs,5.0,increment,1.0,22.05882370471954,-71.15384645363282,,,0.0,2.0,50,1.0,20000.0,5.0,0.05
4073,94.7028386592865,-2.351977278914727,random,25.0,increment,1.0,2.94117648154497,-96.15384621005616,,,0.0,2.0,50,1.0,20000.0,20.0,0.05
4074,96.98501586914062,0.001173853578028008,random_greedy,25.0,increment,1.0,0.0,-100.0,,,0.0,2.0,50,1.0,20000.0,10.0,0.7
4075,96.73678517341614,-0.25477662224013964,hc,5.0,increment,1.0,2.94117648154497,-96.15384621005616,,,0.0,2.0,50,1.0,20000.0,20.0,0.05
4076,96.98073983192444,-0.0032351650443661955,slim,5.0,increment,1.0,75.0,-1.9230787217969396,,,0.0,2.0,50,1.0,20000.0,10.0,0.05
4077,96.98545098304749,0.001622499186384262,zero,0.1,increment,1.0,76.47058963775635,0.0,,,0.0,2.0,50,1.0,20000.0,5.0,0.05
4078,95.07279992103577,-1.9705105118710828,act,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,50,1.0,20000.0,5.0,0.05
4079,94.04668688774109,-3.0285348563159586,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,50,1.0,20000.0,5.0,0.05
4081,94.00792837142944,-3.047108692977346,greedy,5.0,increment,1.0,66.17646813392639,-13.461543258125172,,,0.0,2.0,200,1.0,20000.0,5.0,0.05
4082,95.95542430877686,-1.0386040359180597,durable,5.0,increment,1.0,10.29411777853965,-86.5384616134082,,,0.0,2.0,200,1.0,20000.0,5.0,0.05
4083,96.66762113571167,-0.3040963965389668,durable_agg,5.0,increment,1.0,2.94117648154497,-96.15384621005616,,,0.0,2.0,200,1.0,20000.0,5.0,0.05
4084,94.80431795120239,-2.2257708153815,obs,5.0,increment,1.0,45.58823406696319,-40.38461808269542,,,0.0,2.0,200,1.0,20000.0,5.0,0.05
4085,94.21625971794128,-2.832251002311047,random,25.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,1.0,20000.0,20.0,0.05
4086,96.97704672813416,0.015022494276477628,random_greedy,25.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,1.0,20000.0,10.0,0.5
4087,95.66942572593689,-1.3335620250622267,hc,5.0,increment,1.0,51.47058963775635,-32.69230709273435,,,0.0,2.0,200,1.0,20000.0,20.0,0.05
4088,96.96665525436401,0.004305489398168807,slim,0.1,increment,1.0,76.47058963775635,0.0,,,0.0,2.0,200,1.0,20000.0,1.0,0.05
4089,96.96353912353516,0.0010917403156978586,zero,0.1,increment,1.0,76.47058963775635,0.0,,,0.0,2.0,200,1.0,20000.0,5.0,0.05
4090,96.02160573005676,-0.9703493657529718,act,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,1.0,20000.0,5.0,0.05
4091,92.47282981872559,-4.630296895336429,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,200,1.0,20000.0,5.0,0.05
4093,93.54211568832397,-3.52805936240464,greedy,5.0,increment,1.0,79.41176295280457,-5.263162759972709,,,0.0,2.0,350,1.0,20000.0,5.0,0.05
4094,93.22303056716919,-3.857138522522746,durable,5.0,increment,1.0,26.470589637756348,-68.42105188308112,,,0.0,2.0,350,1.0,20000.0,5.0,0.05
4095,95.77395796775818,-1.226313733607329,durable_agg,5.0,increment,1.0,27.94117629528045,-66.66666785178823,,,0.0,2.0,350,1.0,20000.0,5.0,0.05
4096,95.50087571144104,-1.5079491769234352,obs,5.0,increment,1.0,25.0,-70.17543946973869,,,0.0,2.0,350,1.0,20000.0,5.0,0.05
4097,93.28073382377625,-3.7976279469383765,random,30.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,1.0,20000.0,10.0,0.05
4098,96.9740879535675,0.011405425259708554,random_greedy,50.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,1.0,20000.0,10.0,0.7
4099,96.67316555976868,-0.29894213420550103,hc,5.0,increment,1.0,52.941179275512695,-36.842103766162246,,,0.0,2.0,350,1.0,20000.0,20.0,0.05
4100,96.96082472801208,-0.002273216697768795,slim,5.0,increment,1.0,82.35294222831726,-1.7543875866575698,,,0.0,2.0,350,1.0,20000.0,10.0,0.05
4101,96.96475625038147,0.0017814445619615926,zero,0.1,increment,1.0,83.82353186607361,0.0,,,0.0,2.0,350,1.0,20000.0,5.0,0.05
4102,96.5182375907898,-0.4587225894202798,act,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,1.0,20000.0,5.0,0.05
4103,93.49774479866028,-3.5738199890718394,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,350,1.0,20000.0,5.0,0.05
4105,92.21687078475952,-4.8900729384828425,greedy,5.0,increment,1.0,64.70588445663452,-30.1587270951505,,,0.0,2.0,500,1.0,20000.0,5.0,0.05
4106,95.87782502174377,-1.1142661095151696,durable,5.0,increment,1.0,57.35294222831726,-38.0952362570903,,,0.0,2.0,500,1.0,20000.0,5.0,0.05
4107,96.81046485900879,-0.15236720596225725,durable_agg,5.0,increment,1.0,54.411762952804565,-41.26984249527313,,,0.0,2.0,500,1.0,20000.0,5.0,0.05
4108,96.13065242767334,-0.8535069237774591,obs,5.0,increment,1.0,70.58823704719543,-23.809521052302117,,,0.0,2.0,500,1.0,20000.0,5.0,0.05
4109,95.20791292190552,-1.8051948995622775,random,25.0,increment,1.0,1.47058824077248,-98.4126983887642,,,0.0,2.0,500,1.0,20000.0,20.0,0.05
4110,96.94389939308167,-0.01474652229386101,random_greedy,50.0,increment,1.0,0.0,-100.0,,,0.0,2.0,500,1.0,20000.0,10.0,0.5
4111,96.94839119911194,-0.010113797931407426,hc,5.0,increment,1.0,60.29411554336548,-34.92063645242475,,,0.0,2.0,500,1.0,20000.0,20.0,0.05
4112,96.95395588874817,-0.004374531125692635,slim,5.0,increment,1.0,75.0,-19.04761812854515,,,0.0,2.0,500,1.0,20000.0,20.0,0.05
4113,96.9631016254425,0.005058128457307336,zero,0.1,increment,1.0,92.64705777168274,0.0,,,0.0,2.0,500,1.0,20000.0,5.0,0.05
4114,96.38390183448792,-0.5923124980120658,act,5.0,increment,1.0,2.94117648154497,-96.8253967775284,,,0.0,2.0,500,1.0,20000.0,5.0,0.05
4115,94.9381422996521,-2.08342884946229,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,2.0,500,1.0,20000.0,5.0,0.05
4117,96.89632058143616,-0.07275972035453546,greedy,5.0,increment,1.0,54.411762952804565,-35.08772329023402,,,0.0,4.0,50,1.0,20000.0,5.0,0.05
4118,96.58507108688354,-0.39374510806012203,durable,5.0,increment,1.0,48.52941334247589,-42.10526297077028,,,0.0,4.0,50,1.0,20000.0,5.0,0.05
4119,96.54904127120972,-0.4309019374058148,durable_agg,5.0,increment,1.0,57.35294222831726,-31.578948116918877,,,0.0,4.0,50,1.0,20000.0,5.0,0.05
4120,95.32742381095886,-1.6907316269934776,obs,5.0,increment,1.0,80.88235259056091,-3.5087751733151396,,,0.0,4.0,50,1.0,20000.0,5.0,0.05
4121,84.9757444858551,-12.36621177949433,random,30.0,increment,1.0,1.47058824077248,-98.24561407991962,,,0.0,4.0,50,1.0,20000.0,20.0,0.05
4122,96.96961998939514,0.0028324951962836187,random_greedy,30.0,increment,1.0,0.0,-100.0,,,0.0,4.0,50,1.0,20000.0,10.0,0.5
4123,95.79170823097229,-1.2119243769515589,hc,5.0,increment,1.0,45.58823406696319,-45.614038144085434,,,0.0,4.0,50,1.0,20000.0,20.0,0.05
4124,96.94957613945007,-0.01783832695228963,slim,5.0,increment,1.0,79.41176295280457,-5.263162759972709,,,0.0,4.0,50,1.0,20000.0,1.0,0.05
4125,96.96536421775818,-0.0015563971000412593,zero,0.1,increment,1.0,83.82353186607361,0.0,,,0.0,4.0,50,1.0,20000.0,5.0,0.05
4126,95.77213406562805,-1.2321108227514619,act,5.0,increment,1.0,13.23529481887817,-84.21052594154057,,,0.0,4.0,50,1.0,20000.0,5.0,0.05
4127,94.16965007781982,-2.8847205558466937,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,4.0,50,1.0,20000.0,5.0,0.05
4129,96.42994403839111,-0.5677699287522793,greedy,5.0,increment,1.0,32.35294222831726,-65.07936354757526,,,0.0,4.0,200,1.0,20000.0,5.0,0.05
4130,96.8075692653656,-0.1783875763754539,durable,5.0,increment,1.0,11.76470592617988,-87.30158711011357,,,0.0,4.0,200,1.0,20000.0,5.0,0.05
4131,96.82487368583679,-0.16054439358924288,durable_agg,5.0,increment,1.0,23.529411852359768,-74.60317422022715,,,0.0,4.0,200,1.0,20000.0,5.0,0.05
4132,94.03123736381531,-3.0411588362984965,obs,5.0,increment,1.0,61.764705181121826,-33.333333333333336,,,0.0,4.0,200,1.0,20000.0,5.0,0.05
4133,95.18439888954163,-1.8520943472671554,random,25.0,increment,1.0,0.0,-100.0,,,0.0,4.0,200,1.0,20000.0,20.0,0.05
4134,96.97712779045105,-0.0035499525962095235,random_greedy,50.0,increment,1.0,0.0,-100.0,,,0.0,4.0,200,1.0,20000.0,20.0,0.7
4135,96.95631623268127,-0.0250094652086146,hc,5.0,increment,1.0,48.52941334247589,-47.619045321362876,,,0.0,4.0,200,1.0,20000.0,20.0,0.05
4136,96.95320248603821,-0.028220156407125427,slim,5.0,increment,1.0,80.88235259056091,-12.698412085696766,,,0.0,4.0,200,1.0,20000.0,1.0,0.05
4137,96.98160290718079,0.0010644940956777865,zero,0.1,increment,1.0,92.64705777168274,0.0,,,0.0,4.0,200,1.0,20000.0,5.0,0.05
4138,96.6647469997406,-0.3256565239677914,act,5.0,increment,1.0,0.0,-100.0,,,0.0,4.0,200,1.0,20000.0,5.0,0.05
4139,96.32660150527954,-0.6743299670366988,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,4.0,200,1.0,20000.0,5.0,0.05
4141,95.68328022956848,-1.3264285437331138,greedy,5.0,increment,1.0,39.70588147640228,-56.4516126923457,,,0.0,4.0,350,1.0,20000.0,5.0,0.05
4142,96.57187819480896,-0.41006013946561365,durable,5.0,increment,1.0,20.588235557079308,-77.41935394246917,,,0.0,4.0,350,1.0,20000.0,5.0,0.05
4143,96.26722455024719,-0.7242348112991158,durable_agg,5.0,increment,1.0,17.64705926179886,-80.645160288642,,,0.0,4.0,350,1.0,20000.0,5.0,0.05
4144,91.0024094581604,-6.153585758994999,obs,5.0,increment,1.0,63.235294818878174,-30.64515865432106,,,0.0,4.0,350,1.0,20000.0,5.0,0.05
4145,91.35539650917053,-5.789567166431931,random,30.0,increment,1.0,0.0,-100.0,,,0.0,4.0,350,1.0,20000.0,10.0,0.05
4146,96.97013974189758,0.0006478664748916336,random_greedy,50.0,increment,1.0,0.0,-100.0,,,0.0,4.0,350,1.0,20000.0,10.0,0.5
4147,96.95564985275269,-0.014294860284705722,hc,5.0,increment,1.0,63.235294818878174,-30.64515865432106,,,0.0,4.0,350,1.0,20000.0,20.0,0.05
4148,96.97879552841187,0.009574163389859662,slim,1.0,increment,1.0,91.1764681339264,0.0,,,0.0,4.0,350,1.0,20000.0,1.0,0.05
4149,96.97625994682312,0.006959339875448838,zero,1.0,increment,1.0,91.1764681339264,0.0,,,0.0,4.0,350,1.0,20000.0,5.0,0.05
4150,96.57685279846191,-0.4049300696369177,act,5.0,increment,1.0,5.88235296308994,-93.54838689907409,,,0.0,4.0,350,1.0,20000.0,5.0,0.05
4151,95.05426287651062,-1.9751039297072497,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,4.0,350,1.0,20000.0,5.0,0.05
4153,95.11754870414734,-1.9197973551538507,greedy,5.0,increment,1.0,29.411765933036797,-69.23076851128123,,,0.0,4.0,500,1.0,20000.0,5.0,0.05
4154,95.80588340759277,-1.2100228905974002,durable,5.0,increment,1.0,14.705882966518399,-84.6153842556406,,,0.0,4.0,500,1.0,20000.0,5.0,0.05
4155,96.29227638244629,-0.7084800923589263,durable_agg,5.0,increment,1.0,11.76470592617988,-87.6923078721797,,,0.0,4.0,500,1.0,20000.0,5.0,0.05
4156,91.32247805595398,-5.833074172075045,obs,5.0,increment,1.0,41.17647111415863,-56.92307716290626,,,0.0,4.0,500,1.0,20000.0,5.0,0.05
4157,88.83534908294678,-8.397670474226997,random,25.0,increment,1.0,0.0,-100.0,,,0.0,4.0,500,1.0,20000.0,10.0,0.05
4158,96.97091817855835,-0.008700442938345352,random_greedy,50.0,increment,1.0,0.0,-100.0,,,0.0,4.0,500,1.0,20000.0,10.0,0.5
4159,96.9786012172699,-0.0007780983865460029,hc,5.0,increment,1.0,92.64705777168274,-3.076925954875103,,,0.0,4.0,500,1.0,20000.0,10.0,0.05
4160,96.39980673789978,-0.5976004576644413,slim,5.0,increment,1.0,66.17646813392639,-30.769234606500138,,,0.0,4.0,500,1.0,20000.0,10.0,0.05
4161,96.97962403297424,0.0002765752558812806,zero,0.1,increment,1.0,95.58823704719543,0.0,,,0.0,4.0,500,1.0,20000.0,5.0,0.05
4162,96.61903500556946,-0.37154382341075554,act,5.0,increment,1.0,16.17647111415863,-83.07692283709375,,,0.0,4.0,500,1.0,20000.0,5.0,0.05
4163,96.39149785041809,-0.6061681444799636,ig,5.0,increment,1.0,0.0,-100.0,,,0.0,4.0,500,1.0,20000.0,5.0,0.05
4165,96.74071907997131,-0.2275125570390438,greedy,5.0,increment,1.0,14.705882966518399,-83.6065570775042,,,0.0,8.0,50,1.0,20000.0,5.0,0.05
4166,96.85952067375183,-0.10498782664219844,durable,5.0,increment,1.0,10.29411777853965,-88.52459028647554,,,0.0,8.0,50,1.0,20000.0,5.0,0.05
4167,96.65929675102234,-0.3114865895860077,durable_agg,5.0,increment,1.0,0.0,-100.0,,,0.0,8.0,50,1.0,20000.0,5.0,0.05
4168,89.35581088066101,-7.843857231653438,obs,5.0,increment,1.0,10.29411777853965,-88.52459028647554,,,0.0,8.0,50,1.0,20000.0,5.0,0.05
4169,89.41026210784912,-7.787699551283204,random,25.0,increment,1.0,0.0,-100.0,,,0.0,8.0,50,1.0,20000.0,10.0,0.05
4170,96.97149753570557,0.01049829088340788,random_greedy,10.0,increment,1.0,0.0,-100.0,,,0.0,8.0,50,1.0,20000.0,10.0,0.5
4171,96.67855620384216,-0.29162356259076966,hc,5.0,increment,1.0,1.47058824077248,-98.36065577004216,,,0.0,8.0,50,1.0,20000.0,10.0,0.05
4172,96.95852756500244,-0.002878147202021062,slim,5.0,increment,1.0,88.23529481887817,-1.6393457872512898,,,0.0,8.0,50,1.0,20000.0,20.0,0.05
