,perc_mem,dup_cat,seed,epoch,data_type,n_layer,task_type,train_perp,train_loss,test_perp
274,0.0,0,0,100,wiki_fast,8,noise,20.245495227308957,2.994928867106094,49.96727981567383
275,0.0,1,0,0,wiki_fast,8,noise,107.22083368827762,3.728960703355371,71.69164225260417
276,0.0,1,0,10,wiki_fast,8,noise,21.49438690984068,3.0547633539426466,53.75495274861654
277,0.0,1,0,20,wiki_fast,8,noise,20.939321864567827,3.028795547673834,52.286024983723955
278,0.0,1,0,30,wiki_fast,8,noise,20.687483473552742,3.0167716077851456,51.42383550008138
279,0.0,1,0,40,wiki_fast,8,noise,20.542491865951085,3.0097790876622086,50.88916219075521
280,0.0,1,0,50,wiki_fast,8,noise,20.45698205566774,3.005413086278147,50.55048497517904
281,0.0,1,0,60,wiki_fast,8,noise,20.37534323035162,3.0014194984498097,50.29957021077474
282,0.0,1,0,70,wiki_fast,8,noise,20.333688231656915,2.999115829641315,50.66667836507161
283,0.0,1,0,80,wiki_fast,8,noise,20.29306655126642,2.9976075833089153,50.37501831054688
284,0.0,1,0,90,wiki_fast,8,noise,20.27037420500385,2.9963848477071897,49.97726262410482
285,0.0,1,0,100,wiki_fast,8,noise,20.245495227308957,2.994928867106094,49.96727981567383
286,1.6064256429672241,2,0,0,wiki_fast,8,noise,107.22083368827762,3.728960703355371,71.69164225260417
287,3.6144576966762543,2,0,10,wiki_fast,8,noise,21.49438690984068,3.0547633539426466,53.75495274861654
288,4.819276928901672,2,0,20,wiki_fast,8,noise,20.939321864567827,3.028795547673834,52.286024983723955
289,5.622489750385284,2,0,30,wiki_fast,8,noise,20.687483473552742,3.0167716077851456,51.42383550008138
290,5.220883339643478,2,0,40,wiki_fast,8,noise,20.542491865951085,3.0097790876622086,50.88916219075521
291,3.6144576966762543,2,0,50,wiki_fast,8,noise,20.45698205566774,3.005413086278147,50.55048497517904
292,2.811244875192642,2,0,60,wiki_fast,8,noise,20.37534323035162,3.0014194984498097,50.29957021077474
293,3.6144576966762543,2,0,70,wiki_fast,8,noise,20.333688231656915,2.999115829641315,50.66667836507161
294,4.01606410741806,2,0,80,wiki_fast,8,noise,20.29306655126642,2.9976075833089153,50.37501831054688
295,5.622489750385284,2,0,90,wiki_fast,8,noise,20.27037420500385,2.9963848477071897,49.97726262410482
296,4.01606410741806,2,0,100,wiki_fast,8,noise,20.245495227308957,2.994928867106094,49.96727981567383
297,18.000000715255737,3,0,0,wiki_fast,8,noise,107.22083368827762,3.728960703355371,71.69164225260417
298,23.200000822544098,3,0,10,wiki_fast,8,noise,21.49438690984068,3.0547633539426466,53.75495274861654
299,24.400001764297485,3,0,20,wiki_fast,8,noise,20.939321864567827,3.028795547673834,52.286024983723955
300,20.800000429153442,3,0,30,wiki_fast,8,noise,20.687483473552742,3.0167716077851456,51.42383550008138
301,22.80000150203705,3,0,40,wiki_fast,8,noise,20.542491865951085,3.0097790876622086,50.88916219075521
302,23.600001633167267,3,0,50,wiki_fast,8,noise,20.45698205566774,3.005413086278147,50.55048497517904
303,19.200000166893005,3,0,60,wiki_fast,8,noise,20.37534323035162,3.0014194984498097,50.29957021077474
304,23.200000822544098,3,0,70,wiki_fast,8,noise,20.333688231656915,2.999115829641315,50.66667836507161
305,19.200000166893005,3,0,80,wiki_fast,8,noise,20.29306655126642,2.9976075833089153,50.37501831054688
306,24.400001764297485,3,0,90,wiki_fast,8,noise,20.27037420500385,2.9963848477071897,49.97726262410482
307,21.60000056028366,3,0,100,wiki_fast,8,noise,20.245495227308957,2.994928867106094,49.96727981567383
308,0.0,0,1,0,wiki_fast,8,noise,108.18751785524726,3.730486427108533,71.4278554280599
309,0.0,0,1,10,wiki_fast,8,noise,21.414696148086037,3.050846720954314,53.30751495361328
310,0.0,0,1,20,wiki_fast,8,noise,20.895637249940847,3.0264813102679415,51.94141184488932
311,0.0,0,1,30,wiki_fast,8,noise,20.67610897251312,3.015973816696033,51.42688268025716
312,0.0,0,1,40,wiki_fast,8,noise,20.55265289859675,3.0100256904805245,51.10567016601563
313,0.0,0,1,50,wiki_fast,8,noise,20.443042595376735,3.004922884003057,51.025351969401044
314,0.0,0,1,60,wiki_fast,8,noise,20.375411174187576,3.0014016866741424,50.41044336954753
315,0.0,0,1,70,wiki_fast,8,noise,20.30834990014338,2.9981801015091216,50.62344004313151
316,0.0,0,1,80,wiki_fast,8,noise,20.26537058513749,2.9960533028253447,49.92853927612305
317,0.0,0,1,90,wiki_fast,8,noise,20.214647708556313,2.9937422174119064,50.22667465209961
318,0.0,0,1,100,wiki_fast,8,noise,20.192244605576743,2.9924440325872386,49.96014302571614
319,0.0,1,1,0,wiki_fast,8,noise,108.18751785524726,3.730486427108533,71.4278554280599
320,0.0,1,1,10,wiki_fast,8,noise,21.414696148086037,3.050846720954314,53.30751495361328
321,0.0,1,1,20,wiki_fast,8,noise,20.895637249940847,3.0264813102679415,51.94141184488932
322,0.0,1,1,30,wiki_fast,8,noise,20.67610897251312,3.015973816696033,51.42688268025716
323,0.0,1,1,40,wiki_fast,8,noise,20.55265289859675,3.0100256904805245,51.10567016601563
324,0.0,1,1,50,wiki_fast,8,noise,20.443042595376735,3.004922884003057,51.025351969401044
325,0.0,1,1,60,wiki_fast,8,noise,20.375411174187576,3.0014016866741424,50.41044336954753
326,0.0,1,1,70,wiki_fast,8,noise,20.30834990014338,2.9981801015091216,50.62344004313151
327,0.0,1,1,80,wiki_fast,8,noise,20.26537058513749,2.9960533028253447,49.92853927612305
328,0.0,1,1,90,wiki_fast,8,noise,20.214647708556313,2.9937422174119064,50.22667465209961
329,0.0,1,1,100,wiki_fast,8,noise,20.192244605576743,2.9924440325872386,49.96014302571614
330,2.0000001415610313,2,1,0,wiki_fast,8,noise,108.18751785524726,3.730486427108533,71.4278554280599
331,2.0000001415610313,2,1,10,wiki_fast,8,noise,21.414696148086037,3.050846720954314,53.30751495361328
332,4.800000041723251,2,1,20,wiki_fast,8,noise,20.895637249940847,3.0264813102679415,51.94141184488932
333,5.200000107288361,2,1,30,wiki_fast,8,noise,20.67610897251312,3.015973816696033,51.42688268025716
334,4.400000348687172,2,1,40,wiki_fast,8,noise,20.55265289859675,3.0100256904805245,51.10567016601563
335,1.600000075995922,2,1,50,wiki_fast,8,noise,20.443042595376735,3.004922884003057,51.025351969401044
336,2.4000000208616257,2,1,60,wiki_fast,8,noise,20.375411174187576,3.0014016866741424,50.41044336954753
337,4.400000348687172,2,1,70,wiki_fast,8,noise,20.30834990014338,2.9981801015091216,50.62344004313151
338,3.200000151991844,2,1,80,wiki_fast,8,noise,20.26537058513749,2.9960533028253447,49.92853927612305
339,5.200000107288361,2,1,90,wiki_fast,8,noise,20.214647708556313,2.9937422174119064,50.22667465209961
340,4.800000041723251,2,1,100,wiki_fast,8,noise,20.192244605576743,2.9924440325872386,49.96014302571614
341,19.200000166893005,3,1,0,wiki_fast,8,noise,108.18751785524726,3.730486427108533,71.4278554280599
342,11.600000411272049,3,1,10,wiki_fast,8,noise,21.414696148086037,3.050846720954314,53.30751495361328
343,13.199999928474426,3,1,20,wiki_fast,8,noise,20.895637249940847,3.0264813102679415,51.94141184488932
344,15.200001001358032,3,1,30,wiki_fast,8,noise,20.67610897251312,3.015973816696033,51.42688268025716
345,14.800000190734863,3,1,40,wiki_fast,8,noise,20.55265289859675,3.0100256904805245,51.10567016601563
346,14.800000190734863,3,1,50,wiki_fast,8,noise,20.443042595376735,3.004922884003057,51.025351969401044
347,14.000000059604645,3,1,60,wiki_fast,8,noise,20.375411174187576,3.0014016866741424,50.41044336954753
348,14.800000190734863,3,1,70,wiki_fast,8,noise,20.30834990014338,2.9981801015091216,50.62344004313151
349,10.80000028014183,3,1,80,wiki_fast,8,noise,20.26537058513749,2.9960533028253447,49.92853927612305
350,15.600000321865082,3,1,90,wiki_fast,8,noise,20.214647708556313,2.9937422174119064,50.22667465209961
351,16.80000126361847,3,1,100,wiki_fast,8,noise,20.192244605576743,2.9924440325872386,49.96014302571614
352,0.0,0,3,0,wiki_fast,8,noise,104.46084127072169,3.7327810369304473,72.14033508300781
353,0.0,0,3,10,wiki_fast,8,noise,21.448110975912318,3.052328818072523,53.886060587565105
354,0.0,0,3,20,wiki_fast,8,noise,20.899219455360416,3.0265654323473985,52.28199259440104
355,0.0,0,3,30,wiki_fast,8,noise,20.679177138511747,3.0160595954944207,51.60840632120768
356,0.0,0,3,40,wiki_fast,8,noise,20.55247227649684,3.009940005607219,50.94002075195313
357,0.0,0,3,50,wiki_fast,8,noise,20.462443184410127,3.005941155359641,50.99441986083984
358,0.0,0,3,60,wiki_fast,8,noise,20.40017635433264,3.0031120360802674,50.907023366292314
359,0.0,0,3,70,wiki_fast,8,noise,20.347485433575272,3.000459235816095,50.66400095621745
360,0.0,0,3,80,wiki_fast,8,noise,20.31996421602497,2.9990027376932535,50.33157501220703
361,0.0,0,3,90,wiki_fast,8,noise,20.276934961837068,2.9968896502326787,50.31161905924479
362,0.0,0,3,100,wiki_fast,8,noise,20.25326062237162,2.995769357790456,50.03745829264323
363,0.0,1,3,0,wiki_fast,8,noise,104.46084127072169,3.7327810369304473,72.14033508300781
364,0.0,1,3,10,wiki_fast,8,noise,21.448110975912318,3.052328818072523,53.886060587565105
365,0.0,1,3,20,wiki_fast,8,noise,20.899219455360416,3.0265654323473985,52.28199259440104
366,0.0,1,3,30,wiki_fast,8,noise,20.679177138511747,3.0160595954944207,51.60840632120768
367,0.0,1,3,40,wiki_fast,8,noise,20.55247227649684,3.009940005607219,50.94002075195313
368,0.0,1,3,50,wiki_fast,8,noise,20.462443184410127,3.005941155359641,50.99441986083984
369,0.0,1,3,60,wiki_fast,8,noise,20.40017635433264,3.0031120360802674,50.907023366292314
370,0.0,1,3,70,wiki_fast,8,noise,20.347485433575272,3.000459235816095,50.66400095621745
371,0.0,1,3,80,wiki_fast,8,noise,20.31996421602497,2.9990027376932535,50.33157501220703
372,0.0,1,3,90,wiki_fast,8,noise,20.276934961837068,2.9968896502326787,50.31161905924479
373,0.0,1,3,100,wiki_fast,8,noise,20.25326062237162,2.995769357790456,50.03745829264323
374,0.8032128214836121,2,3,0,wiki_fast,8,noise,104.46084127072169,3.7327810369304473,72.14033508300781
375,1.6064256429672241,2,3,10,wiki_fast,8,noise,21.448110975912318,3.052328818072523,53.886060587565105
376,3.2128512859344482,2,3,20,wiki_fast,8,noise,20.899219455360416,3.0265654323473985,52.28199259440104
377,3.2128512859344482,2,3,30,wiki_fast,8,noise,20.679177138511747,3.0160595954944207,51.60840632120768
378,3.6144576966762543,2,3,40,wiki_fast,8,noise,20.55247227649684,3.009940005607219,50.94002075195313
379,4.819276928901672,2,3,50,wiki_fast,8,noise,20.462443184410127,3.005941155359641,50.99441986083984
380,3.2128512859344482,2,3,60,wiki_fast,8,noise,20.40017635433264,3.0031120360802674,50.907023366292314
381,4.819276928901672,2,3,70,wiki_fast,8,noise,20.347485433575272,3.000459235816095,50.66400095621745
382,4.417670518159866,2,3,80,wiki_fast,8,noise,20.31996421602497,2.9990027376932535,50.33157501220703
383,4.819276928901672,2,3,90,wiki_fast,8,noise,20.276934961837068,2.9968896502326787,50.31161905924479
384,5.220883339643478,2,3,100,wiki_fast,8,noise,20.25326062237162,2.995769357790456,50.03745829264323
385,16.66666567325592,3,3,0,wiki_fast,8,noise,104.46084127072169,3.7327810369304473,72.14033508300781
386,29.26829159259796,3,3,10,wiki_fast,8,noise,21.448110975912318,3.052328818072523,53.886060587565105
387,21.95121943950653,3,3,20,wiki_fast,8,noise,20.899219455360416,3.0265654323473985,52.28199259440104
388,22.357723116874695,3,3,30,wiki_fast,8,noise,20.679177138511747,3.0160595954944207,51.60840632120768
389,21.544714272022247,3,3,40,wiki_fast,8,noise,20.55247227649684,3.009940005607219,50.94002075195313
390,20.325201749801636,3,3,50,wiki_fast,8,noise,20.462443184410127,3.005941155359641,50.99441986083984
391,17.479674518108368,3,3,60,wiki_fast,8,noise,20.40017635433264,3.0031120360802674,50.907023366292314
392,19.91869807243347,3,3,70,wiki_fast,8,noise,20.347485433575272,3.000459235816095,50.66400095621745
393,23.98373931646347,3,3,80,wiki_fast,8,noise,20.31996421602497,2.9990027376932535,50.33157501220703
394,15.853658318519592,3,3,90,wiki_fast,8,noise,20.276934961837068,2.9968896502326787,50.31161905924479
395,20.73170691728592,3,3,100,wiki_fast,8,noise,20.25326062237162,2.995769357790456,50.03745829264323
396,0.0,0,0,0,wiki_fast,16,noise,105.81656952770855,3.664063023986458,63.37020568847656
397,0.0,0,0,10,wiki_fast,16,noise,19.695236843216705,2.9675804183522776,47.85975901285807
398,0.0,0,0,20,wiki_fast,16,noise,19.227247930831524,2.9437041231223433,46.733830261230466
399,0.0,0,0,30,wiki_fast,16,noise,19.01039427141018,2.9324561791926818,45.99097620646159
400,0.0,0,0,40,wiki_fast,16,noise,18.871507807851383,2.9251750928863154,45.87429580688477
401,0.0,0,0,50,wiki_fast,16,noise,18.779458288343076,2.9207352374541844,45.67396672566732
402,0.0,0,0,60,wiki_fast,16,noise,18.717116128223203,2.917207092226313,45.5866086324056
403,0.0,0,0,70,wiki_fast,16,noise,18.656097295112453,2.9138917486246423,45.535117085774736
404,0.0,0,0,80,wiki_fast,16,noise,18.61596337488744,2.911809049361756,45.152645619710285
405,0.0,0,0,90,wiki_fast,16,noise,18.588481070995904,2.9103160500670087,45.03291269938151
406,0.0,0,0,100,wiki_fast,16,noise,18.56430344605739,2.9092730437453667,45.148703257242836
407,0.0,1,0,0,wiki_fast,16,noise,105.81656952770855,3.664063023986458,63.37020568847656
408,0.0,1,0,10,wiki_fast,16,noise,19.695236843216705,2.9675804183522776,47.85975901285807
409,0.0,1,0,20,wiki_fast,16,noise,19.227247930831524,2.9437041231223433,46.733830261230466
410,0.0,1,0,30,wiki_fast,16,noise,19.01039427141018,2.9324561791926818,45.99097620646159
411,0.0,1,0,40,wiki_fast,16,noise,18.871507807851383,2.9251750928863154,45.87429580688477
412,0.0,1,0,50,wiki_fast,16,noise,18.779458288343076,2.9207352374541844,45.67396672566732
413,0.0,1,0,60,wiki_fast,16,noise,18.717116128223203,2.917207092226313,45.5866086324056
414,0.0,1,0,70,wiki_fast,16,noise,18.656097295112453,2.9138917486246423,45.535117085774736
415,0.0,1,0,80,wiki_fast,16,noise,18.61596337488744,2.911809049361756,45.152645619710285
416,0.0,1,0,90,wiki_fast,16,noise,18.588481070995904,2.9103160500670087,45.03291269938151
417,0.0,1,0,100,wiki_fast,16,noise,18.56430344605739,2.9092730437453667,45.148703257242836
418,4.417670518159866,2,0,0,wiki_fast,16,noise,105.81656952770855,3.664063023986458,63.37020568847656
419,7.2289153933525085,2,0,10,wiki_fast,16,noise,19.695236843216705,2.9675804183522776,47.85975901285807
420,8.433734625577927,2,0,20,wiki_fast,16,noise,19.227247930831524,2.9437041231223433,46.733830261230466
421,8.835341036319733,2,0,30,wiki_fast,16,noise,19.01039427141018,2.9324561791926818,45.99097620646159
422,9.236947447061539,2,0,40,wiki_fast,16,noise,18.871507807851383,2.9251750928863154,45.87429580688477
423,10.843373090028763,2,0,50,wiki_fast,16,noise,18.779458288343076,2.9207352374541844,45.67396672566732
424,8.03212821483612,2,0,60,wiki_fast,16,noise,18.717116128223203,2.917207092226313,45.5866086324056
425,8.03212821483612,2,0,70,wiki_fast,16,noise,18.656097295112453,2.9138917486246423,45.535117085774736
426,5.622489750385284,2,0,80,wiki_fast,16,noise,18.61596337488744,2.911809049361756,45.152645619710285
427,5.220883339643478,2,0,90,wiki_fast,16,noise,18.588481070995904,2.9103160500670087,45.03291269938151
428,7.630521804094315,2,0,100,wiki_fast,16,noise,18.56430344605739,2.9092730437453667,45.148703257242836
429,23.200000822544098,3,0,0,wiki_fast,16,noise,105.81656952770855,3.664063023986458,63.37020568847656
430,26.000002026557922,3,0,10,wiki_fast,16,noise,19.695236843216705,2.9675804183522776,47.85975901285807
431,33.60000252723694,3,0,20,wiki_fast,16,noise,19.227247930831524,2.9437041231223433,46.733830261230466
432,30.800002813339233,3,0,30,wiki_fast,16,noise,19.01039427141018,2.9324561791926818,45.99097620646159
433,33.60000252723694,3,0,40,wiki_fast,16,noise,18.871507807851383,2.9251750928863154,45.87429580688477
434,30.000001192092896,3,0,50,wiki_fast,16,noise,18.779458288343076,2.9207352374541844,45.67396672566732
435,31.600001454353333,3,0,60,wiki_fast,16,noise,18.717116128223203,2.917207092226313,45.5866086324056
436,26.000002026557922,3,0,70,wiki_fast,16,noise,18.656097295112453,2.9138917486246423,45.535117085774736
437,25.200000405311584,3,0,80,wiki_fast,16,noise,18.61596337488744,2.911809049361756,45.152645619710285
438,18.800000846385956,3,0,90,wiki_fast,16,noise,18.588481070995904,2.9103160500670087,45.03291269938151
439,28.40000092983246,3,0,100,wiki_fast,16,noise,18.56430344605739,2.9092730437453667,45.148703257242836
440,0.0,0,1,0,wiki_fast,16,noise,109.74014353861318,3.668042403440873,64.31856740315756
441,0.0,0,1,10,wiki_fast,16,noise,19.713281307257237,2.9687117230722664,48.4638562520345
442,0.0,0,1,20,wiki_fast,16,noise,19.254481412382347,2.9453249183669956,47.13711318969727
443,0.0,0,1,30,wiki_fast,16,noise,19.040277882523352,2.934208289201819,46.22678960164388
444,0.0,0,1,40,wiki_fast,16,noise,18.897563378763188,2.926746027617318,45.814265950520834
445,0.0,0,1,50,wiki_fast,16,noise,18.810433118249687,2.922175171720634,45.88878326416015
446,0.0,0,1,60,wiki_fast,16,noise,18.758676486981866,2.9194190171173493,45.44382553100586
447,0.0,0,1,70,wiki_fast,16,noise,18.70500607949103,2.916361408625548,45.357539876302084
448,0.0,0,1,80,wiki_fast,16,noise,18.6645336847588,2.9143547968681704,44.8784678141276
449,0.0,0,1,90,wiki_fast,16,noise,18.627200882300954,2.912795048962159,45.49947992960612
450,0.0,0,1,100,wiki_fast,16,noise,18.595492068185205,2.9109937768581258,44.95182749430339
451,0.0,1,1,0,wiki_fast,16,noise,109.74014353861318,3.668042403440873,64.31856740315756
452,0.0,1,1,10,wiki_fast,16,noise,19.713281307257237,2.9687117230722664,48.4638562520345
453,0.0,1,1,20,wiki_fast,16,noise,19.254481412382347,2.9453249183669956,47.13711318969727
454,0.0,1,1,30,wiki_fast,16,noise,19.040277882523352,2.934208289201819,46.22678960164388
455,0.0,1,1,40,wiki_fast,16,noise,18.897563378763188,2.926746027617318,45.814265950520834
456,0.0,1,1,50,wiki_fast,16,noise,18.810433118249687,2.922175171720634,45.88878326416015
457,0.0,1,1,60,wiki_fast,16,noise,18.758676486981866,2.9194190171173493,45.44382553100586
458,0.0,1,1,70,wiki_fast,16,noise,18.70500607949103,2.916361408625548,45.357539876302084
459,0.0,1,1,80,wiki_fast,16,noise,18.6645336847588,2.9143547968681704,44.8784678141276
460,0.0,1,1,90,wiki_fast,16,noise,18.627200882300954,2.912795048962159,45.49947992960612
461,0.0,1,1,100,wiki_fast,16,noise,18.595492068185205,2.9109937768581258,44.95182749430339
462,6.000000238418579,2,1,0,wiki_fast,16,noise,109.74014353861318,3.668042403440873,64.31856740315756
463,7.200000435113907,2,1,10,wiki_fast,16,noise,19.713281307257237,2.9687117230722664,48.4638562520345
464,5.60000017285347,2,1,20,wiki_fast,16,noise,19.254481412382347,2.9453249183669956,47.13711318969727
465,4.000000283122063,2,1,30,wiki_fast,16,noise,19.040277882523352,2.934208289201819,46.22678960164388
466,6.000000238418579,2,1,40,wiki_fast,16,noise,18.897563378763188,2.926746027617318,45.814265950520834
467,6.800000369548798,2,1,50,wiki_fast,16,noise,18.810433118249687,2.922175171720634,45.88878326416015
468,7.200000435113907,2,1,60,wiki_fast,16,noise,18.758676486981866,2.9194190171173493,45.44382553100586
469,5.200000107288361,2,1,70,wiki_fast,16,noise,18.70500607949103,2.916361408625548,45.357539876302084
470,5.200000107288361,2,1,80,wiki_fast,16,noise,18.6645336847588,2.9143547968681704,44.8784678141276
471,8.400000631809235,2,1,90,wiki_fast,16,noise,18.627200882300954,2.912795048962159,45.49947992960612
472,8.000000566244125,2,1,100,wiki_fast,16,noise,18.595492068185205,2.9109937768581258,44.95182749430339
473,19.600000977516174,3,1,0,wiki_fast,16,noise,109.74014353861318,3.668042403440873,64.31856740315756
474,26.80000066757202,3,1,10,wiki_fast,16,noise,19.713281307257237,2.9687117230722664,48.4638562520345
475,22.80000150203705,3,1,20,wiki_fast,16,noise,19.254481412382347,2.9453249183669956,47.13711318969727
476,21.60000056028366,3,1,30,wiki_fast,16,noise,19.040277882523352,2.934208289201819,46.22678960164388
477,22.80000150203705,3,1,40,wiki_fast,16,noise,18.897563378763188,2.926746027617318,45.814265950520834
478,27.60000228881836,3,1,50,wiki_fast,16,noise,18.810433118249687,2.922175171720634,45.88878326416015
479,21.20000123977661,3,1,60,wiki_fast,16,noise,18.758676486981866,2.9194190171173493,45.44382553100586
480,22.80000150203705,3,1,70,wiki_fast,16,noise,18.70500607949103,2.916361408625548,45.357539876302084
481,23.600001633167267,3,1,80,wiki_fast,16,noise,18.6645336847588,2.9143547968681704,44.8784678141276
482,18.800000846385956,3,1,90,wiki_fast,16,noise,18.627200882300954,2.912795048962159,45.49947992960612
483,27.60000228881836,3,1,100,wiki_fast,16,noise,18.595492068185205,2.9109937768581258,44.95182749430339
484,0.0,0,3,0,wiki_fast,16,noise,106.04741668551765,3.6577983752995635,63.590179443359375
485,0.0,0,3,10,wiki_fast,16,noise,19.636118736230312,2.9649069653444617,48.558738199869794
486,0.0,0,3,20,wiki_fast,16,noise,19.165530916753234,2.9408228048849576,46.82181625366211
487,0.0,0,3,30,wiki_fast,16,noise,18.946572345490914,2.9294032774709398,46.46219329833984
488,0.0,0,3,40,wiki_fast,16,noise,18.812143824364256,2.9223356995418235,45.81236343383789
489,0.0,0,3,50,wiki_fast,16,noise,18.735532665459555,2.9180315626934656,45.186360422770186
490,0.0,0,3,60,wiki_fast,16,noise,18.662180652558646,2.9144260720420556,45.62820027669271
491,0.0,0,3,70,wiki_fast,16,noise,18.612982610071327,2.9120574804868258,45.33945922851562
492,0.0,0,3,80,wiki_fast,16,noise,18.576027044993648,2.9100104218133818,45.08018798828125
493,0.0,0,3,90,wiki_fast,16,noise,18.552322471707836,2.908666092477726,44.97304662068685
494,0.0,0,3,100,wiki_fast,16,noise,18.534788910122657,2.9076513678920097,44.989906056722006
495,0.0,1,3,0,wiki_fast,16,noise,106.04741668551765,3.6577983752995635,63.590179443359375
496,0.0,1,3,10,wiki_fast,16,noise,19.636118736230312,2.9649069653444617,48.558738199869794
497,0.0,1,3,20,wiki_fast,16,noise,19.165530916753234,2.9408228048849576,46.82181625366211
498,0.0,1,3,30,wiki_fast,16,noise,18.946572345490914,2.9294032774709398,46.46219329833984
499,0.0,1,3,40,wiki_fast,16,noise,18.812143824364256,2.9223356995418235,45.81236343383789
500,0.0,1,3,50,wiki_fast,16,noise,18.735532665459555,2.9180315626934656,45.186360422770186
501,0.0,1,3,60,wiki_fast,16,noise,18.662180652558646,2.9144260720420556,45.62820027669271
502,0.0,1,3,70,wiki_fast,16,noise,18.612982610071327,2.9120574804868258,45.33945922851562
503,0.0,1,3,80,wiki_fast,16,noise,18.576027044993648,2.9100104218133818,45.08018798828125
504,0.0,1,3,90,wiki_fast,16,noise,18.552322471707836,2.908666092477726,44.97304662068685
505,0.0,1,3,100,wiki_fast,16,noise,18.534788910122657,2.9076513678920097,44.989906056722006
506,4.819276928901672,2,3,0,wiki_fast,16,noise,106.04741668551765,3.6577983752995635,63.590179443359375
507,7.630521804094315,2,3,10,wiki_fast,16,noise,19.636118736230312,2.9649069653444617,48.558738199869794
508,6.0240961611270905,2,3,20,wiki_fast,16,noise,19.165530916753234,2.9408228048849576,46.82181625366211
509,8.835341036319733,2,3,30,wiki_fast,16,noise,18.946572345490914,2.9294032774709398,46.46219329833984
510,8.835341036319733,2,3,40,wiki_fast,16,noise,18.812143824364256,2.9223356995418235,45.81236343383789
511,8.03212821483612,2,3,50,wiki_fast,16,noise,18.735532665459555,2.9180315626934656,45.186360422770186
512,5.220883339643478,2,3,60,wiki_fast,16,noise,18.662180652558646,2.9144260720420556,45.62820027669271
513,8.433734625577927,2,3,70,wiki_fast,16,noise,18.612982610071327,2.9120574804868258,45.33945922851562
514,7.2289153933525085,2,3,80,wiki_fast,16,noise,18.576027044993648,2.9100104218133818,45.08018798828125
515,6.0240961611270905,2,3,90,wiki_fast,16,noise,18.552322471707836,2.908666092477726,44.97304662068685
516,7.630521804094315,2,3,100,wiki_fast,16,noise,18.534788910122657,2.9076513678920097,44.989906056722006
517,29.674795269966125,3,3,0,wiki_fast,16,noise,106.04741668551765,3.6577983752995635,63.590179443359375
518,30.08129894733429,3,3,10,wiki_fast,16,noise,19.636118736230312,2.9649069653444617,48.558738199869794
519,26.01625919342041,3,3,20,wiki_fast,16,noise,19.165530916753234,2.9408228048849576,46.82181625366211
520,29.674795269966125,3,3,30,wiki_fast,16,noise,18.946572345490914,2.9294032774709398,46.46219329833984
521,28.455284237861633,3,3,40,wiki_fast,16,noise,18.812143824364256,2.9223356995418235,45.81236343383789
522,30.08129894733429,3,3,50,wiki_fast,16,noise,18.735532665459555,2.9180315626934656,45.186360422770186
523,25.203251838684082,3,3,60,wiki_fast,16,noise,18.662180652558646,2.9144260720420556,45.62820027669271
524,30.894309282302856,3,3,70,wiki_fast,16,noise,18.612982610071327,2.9120574804868258,45.33945922851562
525,27.235770225524902,3,3,80,wiki_fast,16,noise,18.576027044993648,2.9100104218133818,45.08018798828125
526,23.98373931646347,3,3,90,wiki_fast,16,noise,18.552322471707836,2.908666092477726,44.97304662068685
527,26.01625919342041,3,3,100,wiki_fast,16,noise,18.534788910122657,2.9076513678920097,44.989906056722006
